protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	78	30535	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	79	30647	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	80	30862	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	81	32151	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	82	32282	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	83	32482	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	84	33098	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	85	33516	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	86	39491	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	87	41328	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	88	43829	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	89	44103	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	90	44653	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	91	57176	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	92	57451	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	93	57823	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	94	58278	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	95	58429	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	96	58554	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	97	58886	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	98	59278	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	99	61188	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	100	61799	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	101	64184	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	102	64487	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	103	64599	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	104	66230	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	dss	105	66376	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	1	1447	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	2	1612	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	3	1770	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	4	1909	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	5	2131	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	6	2263	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	7	2515	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	8	2736	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	9	2914	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	10	3058	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	11	3221	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	12	3337	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	13	4021	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	14	4364	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	15	4588	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	16	7085	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	17	7224	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	18	7399	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	19	7555	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	20	7790	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	21	8014	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	22	8603	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	23	8854	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	24	9018	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	25	9179	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	26	9323	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	27	9462	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	28	9637	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	29	9793	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	30	10028	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	31	10252	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	32	10429	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	33	10564	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	34	10732	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	35	10871	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	36	11088	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	37	11312	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	38	11641	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	39	11780	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	40	12002	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	41	12158	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	42	12319	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	43	12502	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	44	12666	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	45	12844	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	46	13172	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	47	13447	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	48	13721	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	49	14294	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	50	14451	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	51	14764	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	52	14926	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	53	15226	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	54	15647	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	55	15894	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	56	16221	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	57	16496	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	58	16901	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	59	19495	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	60	19786	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	61	20056	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	62	20275	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	63	20558	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	64	20665	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	65	20885	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	66	22069	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	67	22177	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	68	22295	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	69	22779	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	70	22989	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	71	28242	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	72	28599	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	73	29267	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	74	29795	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	75	30085	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	76	30363	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	77	30489	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	78	30602	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	79	30810	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	80	32125	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	81	32251	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	82	32436	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	83	33073	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	84	33462	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	85	39477	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	86	41258	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	87	43761	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	88	44044	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	89	44591	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	90	57141	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	91	57413	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	92	57781	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	93	58250	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	94	58398	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	95	58516	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	96	58844	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	97	59222	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	98	61123	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	99	61765	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	100	64118	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	101	64431	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	102	64580	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	103	64683	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	104	66325	
CAL1168155.1	GCA_947184155.2	CAMXCT020006499.1		406494	339816	-	66679	ass	105	66470	
CAMXCT020000001.1_K04564_24b48a7d	GCA_947184155.2	CAMXCT020000001.1	CAMXCT020000001.1_K04564_24b48a7d_with_leader_u48_PF00081_M_to_K04564_208	1413289	1414095	+	807	start		1	
CAMXCT020000001.1_K04564_24b48a7d	GCA_947184155.2	CAMXCT020000001.1	CAMXCT020000001.1_K04564_24b48a7d_with_leader_u40_PF00081_M_to_K04564_208	1413289	1414095	+	807	start		25	
CAMXCT020000001.1_K04564_24b48a7d	GCA_947184155.2	CAMXCT020000001.1	CAMXCT020000001.1_K04564_24b48a7d_with_leader_u26_PF00081_M_to_K04564_208	1413289	1414095	+	807	start		67	
CAMXCT020000001.1_K04564_24b48a7d	GCA_947184155.2	CAMXCT020000001.1		1413289	1414095	+	807	dss	1	183	
CAMXCT020000001.1_K04564_24b48a7d	GCA_947184155.2	CAMXCT020000001.1		1413289	1414095	+	807	ass	1	217	
CAMXCT020000624.1_K04564_b4735730	GCA_947184155.2	CAMXCT020000624.1	CAMXCT020000624.1_K04564_b4735730_with_leader_u53_PF00081_M_to_K04564_203	145115	144336	-	780	start		1	
CAMXCT020006499.1_K04564_88d2492d	GCA_947184155.2	CAMXCT020006499.1	CAMXCT020006499.1_K04564_88d2492d_with_leader_u55_PF00081_M_to_K04564_203	407913	407134	-	780	start		1	
CAMXCT020006499.1_K04564_c81ee4b4	GCA_947184155.2	CAMXCT020006499.1	CAMXCT020006499.1_K04564_c81ee4b4_with_leader_u55_PF00081_M_to_K04564_203	406500	405715	-	786	start		1	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	dss	1	285	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	dss	2	641	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	dss	3	974	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	dss	4	1228	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	ass	1	394	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	ass	2	764	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	ass	3	1085	
CAK9047237.1	GCA_963969995.1	CAXAMM010020073.1		16	1558	+	1543	ass	4	1317	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	1	24	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	2	287	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	3	407	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	4	632	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	5	1561	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	6	2104	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	7	2353	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	8	2687	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	9	2927	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	10	3370	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	11	3622	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	12	3899	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	13	4528	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	14	4781	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	15	5309	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	16	5498	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	17	5832	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	18	8944	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	19	9316	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	20	9884	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	21	10270	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	22	10437	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	23	10616	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	24	12008	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	25	12842	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	26	13185	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	27	13361	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	28	13956	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	29	14229	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	30	14730	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	31	15169	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	32	16520	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	33	16836	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	34	17166	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	35	17382	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	36	17978	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	37	18260	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	38	18486	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	39	18796	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	dss	40	19039	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	1	251	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	2	350	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	3	533	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	4	1528	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	5	2076	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	6	2308	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	7	2589	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	8	2862	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	9	3330	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	10	3602	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	11	3835	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	12	4504	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	13	4732	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	14	5259	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	15	5463	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	16	5784	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	17	8916	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	18	9245	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	19	9818	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	20	10085	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	21	10346	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	22	10540	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	23	11965	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	24	12762	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	25	13159	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	26	13325	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	27	13895	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	28	14128	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	29	14635	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	30	15062	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	31	15813	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	32	16789	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	33	17036	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	34	17343	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	35	17618	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	36	18162	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	37	18437	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	38	18665	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	39	19016	
CAK9091470.1	GCA_963969995.1	CAXAMM010040162.1		266177	285433	+	19257	ass	40	19153	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	1	243	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	2	2448	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	3	2863	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	4	3312	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	5	3852	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	6	5374	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	7	5906	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	8	6478	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	9	7081	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	10	7874	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	11	8557	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	12	9094	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	dss	13	9420	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	1	2395	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	2	2802	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	3	3241	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	4	3824	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	5	5279	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	6	5808	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	7	6460	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	8	7043	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	9	7816	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	10	8522	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	11	9061	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	12	9391	
CAK9100252.1	GCA_963969995.1	CAXAMM010041596.1		370345	359737	-	10609	ass	13	10519	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1	CAXAMM010020073.1_K04564_521e95f5_with_leader_u27_PF00081_M_to_K04564_197	478	1475	+	998	start		1	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	dss	1	180	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	dss	2	509	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	dss	3	760	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	ass	1	303	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	ass	2	620	
CAXAMM010020073.1_K04564_521e95f5	GCA_963969995.1	CAXAMM010020073.1		478	1475	+	998	ass	3	852	
CAXAMM010025685.1_K04564_b43539e3	GCA_963969995.1	CAXAMM010025685.1	CAXAMM010025685.1_K04564_b43539e3_with_leader_u30_PF00081_M_to_K04564_92	371	3	-	369	start		1	
