target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
CACRXK020001562.1_K04564_ba438d0e_with_leader_u35_PF00081_M_bounded_38-224|SP_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	7e-83	270.0	10.8	1	1	3.9e-81	3.9e-81	264.2	10.8	1	202	1	187	1	187	0.95	-
P50058_cyan_bounded_45-238|reference|Leptolyngbya_boryana|Mn	-	194	sp_MnSOD_cnidaria_mature	-	202	7.3e-67	217.6	1.4	1	1	8.2e-67	8.2e-67	217.5	1.4	2	202	2	194	1	194	0.95	-
P50059_cyan_bounded_4-195|reference|Leptolyngbya_boryana|Mn	-	192	sp_MnSOD_cnidaria_mature	-	202	4e-65	212.0	0.7	1	1	4.4e-65	4.4e-65	211.8	0.7	2	201	2	191	1	192	0.95	-
P50060_cyan_bounded_34-225|reference|Leptolyngbya_boryana|Mn	-	192	sp_MnSOD_cnidaria_mature	-	202	5.9e-63	204.9	0.3	1	1	6.6e-63	6.6e-63	204.7	0.3	2	201	2	191	1	192	0.95	-
OLP79028.1_with_leader_u20_PF00081_M_to_K04564_1017_bounded_23-219|SP_algae	-	197	sp_MnSOD_cnidaria_mature	-	202	3.2e-61	199.2	0.0	1	1	4.2e-61	4.2e-61	198.8	0.0	1	202	1	197	1	197	0.90	-
orbicella_symb_TRINITY_DN78611_c0_g2_i1.p1_to_K04564_236_bounded_30-226|SP_algae	-	197	sp_MnSOD_cnidaria_mature	-	202	9.2e-61	197.7	0.0	1	1	1.2e-60	1.2e-60	197.3	0.0	1	202	1	197	1	197	0.90	-
siderastrea_symb_TRINITY_DN8493_c0_g1_i1.p1_to_K04564_227_bounded_19-217|SP_algae	-	199	sp_MnSOD_cnidaria_mature	-	202	4.3e-60	195.5	0.0	1	1	5.2e-60	5.2e-60	195.3	0.0	1	202	1	199	1	199	0.92	-
Q42684_gree_bounded_4-204|reference|Chlamydomonas_reinhardtii|Mn	-	201	sp_MnSOD_cnidaria_mature	-	202	8.5e-59	191.3	0.0	1	1	9.7e-59	9.7e-59	191.1	0.0	1	202	1	201	1	201	0.91	-
Q2UZU7_diat_bounded_4-193|reference|Conticribra_weissflogii|Fe	-	190	sp_MnSOD_cnidaria_mature	-	202	1.2e-58	190.8	0.0	1	1	2.3e-58	2.3e-58	189.9	0.0	2	202	2	190	1	190	0.91	-
CAK9100252.1_to_K04564_230_bounded_24-220|SP_algae	-	197	sp_MnSOD_cnidaria_mature	-	202	5e-58	188.8	0.0	1	1	6.7e-58	6.7e-58	188.4	0.0	1	202	1	197	1	197	0.89	-
B7G0L6_diat_bounded_3-198|reference|Phaeodactylum_tricornutum_(strain_CCAP_1055/1)|Fe	-	196	sp_MnSOD_cnidaria_mature	-	202	5.6e-58	188.6	1.0	1	1	1.2e-57	1.2e-57	187.6	1.0	1	202	1	196	1	196	0.91	-
P43019_ente_bounded_4-198|reference|Salmonella_typhimurium_(strain_LT2_/_SGSC1412_/_ATCC_700720)|Mn	-	195	sp_MnSOD_cnidaria_mature	-	202	2.1e-56	183.5	0.1	1	1	2.5e-56	2.5e-56	183.2	0.1	1	201	1	194	1	195	0.92	-
P00448_ente_bounded_4-198|reference|Escherichia_coli_(strain_K12)|Mn	-	195	sp_MnSOD_cnidaria_mature	-	202	1.1e-55	181.1	0.1	1	1	1.4e-55	1.4e-55	180.8	0.1	1	201	1	194	1	195	0.92	-
P57286_ente_bounded_4-197|reference|Buchnera_aphidicola_subsp._Acyrthosiphon_pisum_(strain_APS)|Mn	-	194	sp_MnSOD_cnidaria_mature	-	202	3e-54	176.5	3.4	1	1	3.9e-54	3.9e-54	176.1	3.4	2	201	2	193	1	194	0.90	-
KAJ7371307.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	2.2e-53	173.7	1.1	1	1	1e-52	1e-52	171.5	1.1	1	202	1	187	1	187	0.94	-
Q8HXP1_mamm_bounded_3-189|reference|Sapajus_apella|Mn	-	187	sp_MnSOD_cnidaria_mature	-	202	2.4e-53	173.5	0.4	1	1	7.2e-53	7.2e-53	172.0	0.4	1	202	1	187	1	187	0.93	-
NW_001834409.1_K04564_dd4ebe9b_with_leader_u23_PF00081_M_bounded_26-207|mT_cnidaria	-	182	sp_MnSOD_cnidaria_mature	-	202	2.9e-53	173.3	2.5	1	1	5.1e-52	5.1e-52	169.2	2.5	1	202	1	182	1	182	0.96	-
Q8HXP4_mamm_bounded_3-189|reference|Macaca_fuscata_fuscata|Mn	-	187	sp_MnSOD_cnidaria_mature	-	202	3.9e-53	172.8	0.4	1	1	1.2e-52	1.2e-52	171.2	0.4	1	202	1	187	1	187	0.93	-
BGPT01004387.1_K04564_42ae3337_with_leader_u55_PF00081_M_to_K04564_204_bounded_58-251|SP_cTP_algae	-	194	sp_MnSOD_cnidaria_mature	-	202	5.7e-53	172.3	0.1	1	1	1.1e-52	1.1e-52	171.4	0.1	2	202	2	194	1	194	0.89	-
XP_001641079.1_bounded_26-212|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	6.2e-53	172.2	0.8	1	1	4e-52	4e-52	169.5	0.8	1	202	1	187	1	187	0.93	-
Q8K9V4_ente_bounded_4-197|reference|Buchnera_aphidicola_subsp._Schizaphis_graminum_(strain_Sg)|Mn	-	194	sp_MnSOD_cnidaria_mature	-	202	8.9e-53	171.7	3.8	1	1	1.3e-52	1.3e-52	171.1	3.8	1	201	1	193	1	194	0.90	-
MU826849.1_K04564_291d850d_with_leader_u26_PF00081_M_bounded_29-213|mT_cnidaria	-	185	sp_MnSOD_cnidaria_mature	-	202	2.7e-52	170.1	2.1	1	1	4.1e-51	4.1e-51	166.2	2.1	1	202	1	185	1	185	0.94	-
CAL1168155.1_to_K04564_293_bounded_58-250|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	4e-52	169.5	0.1	1	1	1.1e-51	1.1e-51	168.1	0.1	2	202	2	193	1	193	0.89	-
OLP88777.1_with_leader_u60_PF00081_M_to_K04564_1935_bounded_63-255|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	4.5e-52	169.4	0.1	1	1	9.4e-52	9.4e-52	168.3	0.1	2	202	2	193	1	193	0.90	-
XP_031555730.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	7.2e-52	168.7	2.1	1	1	6.1e-51	6.1e-51	165.7	2.1	1	202	1	187	1	187	0.93	-
orbicella_symb_TRINITY_DN393612_c0_g1_i1.p1_with_leader_u60_PF00081_M_to_K04564_278_bounded_63-255|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	1.2e-51	168.0	0.1	1	1	2.5e-51	2.5e-51	166.9	0.1	2	202	2	193	1	193	0.90	-
CM106374.1_K04564_529830d2_with_leader_u26_PF00081_M_bounded_29-213|mT_cnidaria	-	185	sp_MnSOD_cnidaria_mature	-	202	1.2e-51	167.9	2.5	1	1	1e-50	1e-50	164.9	2.5	1	202	1	185	1	185	0.94	-
OLP99006.1_with_leader_u58_PF00081_M_to_K04564_1204_bounded_61-253|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	3e-51	166.7	0.1	1	1	8.2e-51	8.2e-51	165.3	0.1	2	202	2	193	1	193	0.89	-
KAK3736644.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	3.8e-51	166.3	0.7	1	1	8.8e-51	8.8e-51	165.1	0.7	1	201	1	186	1	187	0.95	-
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203_bounded_55-247|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	3.8e-51	166.3	0.1	1	1	1e-50	1e-50	164.9	0.1	2	202	2	193	1	193	0.88	-
CAH3154858.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	4e-51	166.3	0.5	1	1	1.8e-50	1.8e-50	164.1	0.5	1	202	1	187	1	187	0.94	-
orbicella_symb_TRINITY_DN78611_c0_g1_i1.p1_with_leader_u58_PF00081_M_to_K04564_282_bounded_61-253|SP_cTP_algae	-	193	sp_MnSOD_cnidaria_mature	-	202	4.3e-51	166.1	0.1	1	1	1.2e-50	1.2e-50	164.7	0.1	2	202	2	193	1	193	0.89	-
XP_020892835.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	4.9e-51	166.0	1.2	1	1	1.6e-50	1.6e-50	164.3	1.2	1	202	1	187	1	187	0.94	-
P18655_cyan_bounded_4-192|reference|Synechococcus_elongatus_(strain_ATCC_33912_/_PCC_7942_/_FACHB-805)|Fe	-	189	sp_MnSOD_cnidaria_mature	-	202	5.6e-51	165.8	0.1	1	1	7.3e-51	7.3e-51	165.4	0.1	2	200	2	187	1	189	0.92	-
XP_020624989.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	5.8e-51	165.7	1.5	1	1	2.7e-50	2.7e-50	163.5	1.5	1	202	1	187	1	187	0.94	-
P0AGD3_ente_bounded_4-187|reference|Escherichia_coli_(strain_K12)|Fe	-	184	sp_MnSOD_cnidaria_mature	-	202	9.1e-51	165.1	2.7	1	1	4.4e-50	4.4e-50	162.9	2.7	2	202	2	184	1	184	0.93	-
XP_068741652.1_bounded_29-216|mT_cnidaria	-	188	sp_MnSOD_cnidaria_mature	-	202	9.5e-51	165.0	1.8	1	1	9.4e-50	9.4e-50	161.8	1.8	1	202	1	188	1	188	0.93	-
BGPT01000358.1_K04564_070be8c8_with_leader_u54_PF00081_M_to_K04564_203_bounded_57-255|SP_cTP_algae	-	199	sp_MnSOD_cnidaria_mature	-	202	2.4e-50	163.7	0.7	1	1	1e-49	1e-49	161.7	0.7	2	202	2	199	1	199	0.87	-
P77968_cyan_bounded_4-192|reference|Synechocystis_sp._(strain_ATCC_27184_/_PCC_6803_/_Kazusa)|Fe	-	189	sp_MnSOD_cnidaria_mature	-	202	2.6e-50	163.6	0.0	1	1	3.2e-50	3.2e-50	163.3	0.0	1	202	1	189	1	189	0.92	-
XP_065052710.1_bounded_27-213|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	2.9e-50	163.5	0.6	1	1	1.6e-49	1.6e-49	161.0	0.6	1	202	1	187	1	187	0.92	-
NW_026710474.1_K04564_6393b7b3_with_leader_u26_PF00081_M_bounded_29-209|mT_cnidaria	-	181	sp_MnSOD_cnidaria_mature	-	202	7.4e-50	162.1	1.7	1	1	1.2e-48	1.2e-48	158.2	1.7	1	202	1	181	1	181	0.96	-
XP_022799031.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	7.7e-50	162.1	0.3	1	1	3.4e-49	3.4e-49	160.0	0.3	1	202	1	187	1	187	0.93	-
CAH3015114.1_with_leader_u26_PF00081_M_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	8.6e-50	161.9	1.1	1	1	5.4e-49	5.4e-49	159.3	1.1	1	202	1	187	1	187	0.93	-
JAJLRJ010000007.1_K04564_fcb962ee_with_leader_u25_PF00081_M_bounded_28-212|mT_cnidaria	-	185	sp_MnSOD_cnidaria_mature	-	202	1.6e-49	161.1	1.5	1	1	2.4e-48	2.4e-48	157.2	1.5	1	202	1	185	1	185	0.94	-
Q9AXR7_LpSOD_bounded_28-216|reference|Lingulaulax_polyedra|Fe	-	189	sp_MnSOD_cnidaria_mature	-	202	1.9e-49	160.8	0.1	1	1	2.2e-49	2.2e-49	160.6	0.1	2	202	2	189	1	189	0.93	-
NP_001296665.1_bounded_25-211|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	1.9e-49	160.8	0.4	1	1	1.5e-48	1.5e-48	157.9	0.4	1	202	1	187	1	187	0.92	-
JAUJYZ010000740.1_K04564_87e6c451_with_leader_u26_PF00081_anchor_M_bounded_29-209|mT_cnidaria	-	181	sp_MnSOD_cnidaria_mature	-	202	2e-49	160.7	3.5	1	1	2e-48	2e-48	157.5	3.5	1	201	1	180	1	181	0.94	-
Q9SM64_land_bounded_29-219|reference|Prunus_persica|Mn	-	191	sp_MnSOD_cnidaria_mature	-	202	4.5e-49	159.6	0.7	1	1	1.1e-48	1.1e-48	158.3	0.7	1	200	1	189	1	191	0.96	-
P11796_land_bounded_29-219|reference|Nicotiana_plumbaginifolia|Mn	-	191	sp_MnSOD_cnidaria_mature	-	202	6.5e-49	159.1	0.7	1	1	1.6e-48	1.6e-48	157.8	0.7	1	200	1	189	1	191	0.96	-
O49066_land_bounded_29-219|reference|Capsicum_annuum|Mn	-	191	sp_MnSOD_cnidaria_mature	-	202	4.8e-48	156.2	0.3	1	1	1.3e-47	1.3e-47	154.8	0.3	1	200	1	189	1	191	0.96	-
Q8IAY6_alve_bounded_4-188|reference|Plasmodium_falciparum_(isolate_3D7)|Fe	-	185	sp_MnSOD_cnidaria_mature	-	202	5.3e-48	156.1	4.9	1	1	1e-47	1e-47	155.2	4.9	1	200	1	183	1	185	0.93	-
MPSW01001707.1_K04564_7b9e297c_with_leader_u26_PF00081_M_bounded_29-216|mT_cnidaria	-	188	sp_MnSOD_cnidaria_mature	-	202	5.5e-48	156.0	2.3	1	1	8.8e-47	8.8e-47	152.1	2.3	1	202	1	188	1	188	0.91	-
CALNXI010000019.1_K04564_9c58f698_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	8.9e-48	155.3	1.1	1	1	5.1e-47	5.1e-47	152.9	1.1	1	202	1	184	1	184	0.90	-
XP_028405302.1_with_leader_u28_PF00081_M_bounded_31-217|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	1.5e-47	154.6	1.4	1	1	1.3e-46	1.3e-46	151.5	1.4	1	202	1	187	1	187	0.93	-
XP_046848022.1_bounded_29-215|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	2.6e-46	150.5	1.1	1	1	1.9e-45	1.9e-45	147.7	1.1	1	202	1	187	1	187	0.93	-
XP_029200276.2_bounded_30-216|mT_cnidaria	-	187	sp_MnSOD_cnidaria_mature	-	202	2.7e-46	150.5	1.1	1	1	2.1e-45	2.1e-45	147.6	1.1	2	202	2	187	1	187	0.93	-
NW_022259326.1_K04564_c5c784a5_with_leader_u26_PF00081_M_bounded_29-214|mT_cnidaria	-	186	sp_MnSOD_cnidaria_mature	-	202	6.6e-45	146.0	4.7	1	1	8e-44	8e-44	142.4	4.7	1	202	1	186	1	186	0.90	-
Q877B6_fung_bounded_6-194|reference|Aspergillus_oryzae_(strain_ATCC_42149_/_RIB_40)|Mn	-	189	sp_MnSOD_cnidaria_mature	-	202	7e-45	145.9	1.0	1	1	1.6e-44	1.6e-44	144.7	1.0	1	201	1	188	1	189	0.90	-
RDEB01000110.1_K04564_86e229fd_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnSOD_cnidaria_mature	-	202	7.4e-45	145.8	3.6	1	1	6.5e-44	6.5e-44	142.7	3.6	1	202	1	183	1	183	0.91	-
CALNXJ010000056.1_K04564_bcab822f_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnSOD_cnidaria_mature	-	202	7.8e-45	145.7	3.5	1	1	1.2e-43	1.2e-43	141.8	3.5	1	202	1	183	1	183	0.94	-
P22302_land_bounded_3-193|reference|Nicotiana_plumbaginifolia|Fe	-	191	sp_MnSOD_cnidaria_mature	-	202	7.9e-45	145.7	0.2	1	1	1.1e-44	1.1e-44	145.2	0.2	6	202	6	191	1	191	0.90	-
NW_020845403.1_K04564_b41b5453_with_leader_u26_PF00081_M_bounded_29-221|mT_cnidaria	-	193	sp_MnSOD_cnidaria_mature	-	202	8.1e-45	145.7	3.8	1	1	2.8e-43	2.8e-43	140.7	3.8	1	202	1	193	1	193	0.89	-
NC_089321.1_K04564_80b85b49_with_leader_u26_PF00081_M_bounded_29-209|mT_cnidaria	-	181	sp_MnSOD_cnidaria_mature	-	202	2.6e-44	144.0	4.3	1	1	4.2e-43	4.2e-43	140.1	4.3	1	202	1	181	1	181	0.92	-
NC_090883.1_K04564_15cd5c3b_with_leader_u26_PF00081_M_bounded_29-211|mT_cnidaria	-	183	sp_MnSOD_cnidaria_mature	-	202	3.9e-44	143.5	3.7	1	1	3.4e-43	3.4e-43	140.4	3.7	1	202	1	183	1	183	0.91	-
NW_018384609.1_K04564_9ada1ad3_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	6.6e-44	142.7	4.9	1	1	7.1e-43	7.1e-43	139.3	4.9	1	202	1	184	1	184	0.91	-
NW_019218106.1_K04564_a8e289e7_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	7.2e-44	142.6	2.8	1	1	1.1e-42	1.1e-42	138.6	2.8	1	202	1	184	1	184	0.92	-
Q92429_fung_bounded_4-191|reference|Ganoderma_microsporum|Mn	-	188	sp_MnSOD_cnidaria_mature	-	202	2.7e-43	140.7	1.8	1	1	5.9e-42	5.9e-42	136.3	1.8	2	200	2	186	1	188	0.90	-
O75007_fung_bounded_7-196|reference|Penicillium_chrysogenum|Mn	-	190	sp_MnSOD_cnidaria_mature	-	202	4.1e-43	140.1	0.3	1	1	1.9e-42	1.9e-42	137.9	0.3	1	200	1	188	1	190	0.90	-
NC_088930.1_K04564_c6107477_with_leader_u22_PF00081_M_bounded_25-208|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	5.6e-43	139.7	2.4	1	1	3.1e-42	3.1e-42	137.2	2.4	1	202	1	184	1	184	0.90	-
NW_021163057.1_K04564_58bba69c_with_leader_u28_PF00081_M_bounded_31-214|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	2.3e-42	137.7	3.7	1	1	3.8e-41	3.8e-41	133.7	3.7	1	202	1	184	1	184	0.94	-
B7FPQ3_diat_bounded_45-218|reference|Phaeodactylum_tricornutum_(strain_CCAP_1055/1)|Mn	-	174	sp_MnSOD_cnidaria_mature	-	202	3.2e-42	137.2	3.4	1	1	8.2e-39	8.2e-39	126.1	3.4	2	202	2	174	1	174	0.91	-
P50061_cyan_bounded_4-193|reference|Leptolyngbya_boryana|Fe	-	190	sp_MnSOD_cnidaria_mature	-	202	1.3e-41	135.2	0.0	1	1	1.7e-41	1.7e-41	134.9	0.0	2	202	2	190	1	190	0.90	-
BLEZ01003184.1_K04564_dc8bf6ad_with_leader_u27_PF00081_M_bounded_30-213|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	3e-40	130.7	3.3	1	1	3.2e-39	3.2e-39	127.4	3.3	2	202	2	184	1	184	0.90	-
NW_025813402.1_K04564_d3bead77_with_leader_u26_PF00081_M_bounded_29-212|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	3.4e-40	130.6	4.8	1	1	5.8e-39	5.8e-39	126.6	4.8	1	202	1	184	1	184	0.93	-
Q5VSB7_land_bounded_44-234|reference|Oryza_sativa_subsp._japonica|Fe	-	191	sp_MnSOD_cnidaria_mature	-	202	2.3e-39	127.8	1.2	1	1	5e-39	5e-39	126.8	1.2	2	202	2	191	1	191	0.88	-
Q9P4T6_fung_bounded_4-187|reference|Agaricus_bisporus|Mn	-	184	sp_MnSOD_cnidaria_mature	-	202	5.1e-39	126.8	0.3	1	1	3.2e-36	3.2e-36	117.6	0.3	2	201	2	183	1	184	0.85	-
BLAZ01000169.1_K04564_9f65b912_with_leader_u27_PF00081_M_bounded_30-211|mT_cnidaria	-	182	sp_MnSOD_cnidaria_mature	-	202	5.6e-39	126.6	3.5	1	1	6.7e-38	6.7e-38	123.1	3.5	2	202	2	182	1	182	0.91	-
P21276_land_bounded_12-200|reference|Arabidopsis_thaliana|Fe	-	189	sp_MnSOD_cnidaria_mature	-	202	2.2e-38	124.7	0.1	1	1	3.1e-38	3.1e-38	124.2	0.1	6	202	6	189	2	189	0.89	-
P28759_land_bounded_28-234|reference|Glycine_max|Fe	-	207	sp_MnSOD_cnidaria_mature	-	202	3.1e-35	114.4	0.4	1	1	2.9e-34	2.9e-34	111.2	0.4	6	202	6	207	1	207	0.83	-
NW_021126546.1_K04564_2e4adbc0_with_leader_u27_PF00081_M_bounded_30-213|mT_cnidaria	-	184	sp_MnSOD_cnidaria_mature	-	202	5.4e-35	113.6	4.7	1	1	5.7e-34	5.7e-34	110.3	4.7	2	202	2	184	1	184	0.89	-
A0A1E7FFE8_diat_bounded_44-213|reference|Fragilariopsis_cylindrus_CCMP1102|Fe	-	170	sp_MnSOD_cnidaria_mature	-	202	1e-25	83.3	4.9	1	1	2e-22	2e-22	72.6	4.9	2	154	2	138	1	170	0.80	-

