target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
XP_022789211.1	-	916	IkBa-like_cnidaria	-	374	1.8e-75	247.8	6.9	2	2	1.6e-75	1.8e-75	247.8	6.9	85	365	466	735	432	743	0.88	-
XP_031566534.1	-	389	IkBa-like_cnidaria	-	374	3.9e-75	246.6	2.8	1	1	4.4e-75	4.8e-75	246.3	2.8	18	364	20	353	1	363	0.76	-
OZ116704.1_IkB-like-2_cnidaria_1a064885	-	362	IkBa-like_cnidaria	-	374	1.6e-74	244.6	1.6	1	1	1.8e-74	1.9e-74	244.4	1.6	115	365	123	362	32	362	0.86	-
XP_020614015.1	-	380	IkBa-like_cnidaria	-	374	1.8e-74	244.4	0.9	1	1	2.1e-74	2.3e-74	244.1	0.9	116	366	127	366	49	373	0.89	-
MPSW01000736.1_IkB-like-2_cnidaria_21607528	-	362	IkBa-like_cnidaria	-	374	2e-74	244.3	1.5	1	1	2.2e-74	2.4e-74	244.1	1.5	116	365	124	362	48	362	0.89	-
XP_028400144.1	-	413	IkBa-like_cnidaria	-	374	2.1e-74	244.3	3.9	1	1	2.5e-74	2.7e-74	243.9	3.9	70	369	74	379	21	384	0.79	-
XP_028400134.1	-	423	IkBa-like_cnidaria	-	374	2.2e-74	244.2	3.9	1	1	2.7e-74	2.9e-74	243.8	3.9	70	369	84	389	31	394	0.79	-
CALNXJ010000016.1_p105-like_cnidaria_b4389a93	-	916	IkBa-like_cnidaria	-	374	4.7e-74	243.1	5.2	1	1	4.3e-74	4.7e-74	243.1	5.2	100	366	482	741	441	749	0.90	-
XP_073256376.1	-	388	IkBa-like_cnidaria	-	374	2.8e-73	240.5	2.1	1	1	3.4e-73	3.6e-73	240.2	2.1	11	367	15	375	5	382	0.75	-
CAH3158544.1	-	393	IkBa-like_cnidaria	-	374	8.9e-73	238.9	0.3	1	1	1.4e-72	1.6e-72	238.1	0.3	6	343	51	388	46	392	0.79	-
CAH3158546.1	-	368	IkBa-like_cnidaria	-	374	1.2e-72	238.4	1.0	1	1	1.4e-72	1.5e-72	238.2	1.0	10	364	12	368	3	368	0.79	-
JAJLRJ010000010.1_IkB-like-2_cnidaria_0ad31e39	-	371	IkBa-like_cnidaria	-	374	3.1e-72	237.1	0.6	1	1	3.8e-72	4.2e-72	236.7	0.6	51	361	67	368	43	370	0.87	-
CAH3146082.1	-	388	IkBa-like_cnidaria	-	374	4.1e-72	236.7	5.2	1	1	5e-72	5.4e-72	236.3	5.2	66	366	85	374	22	382	0.74	-
XP_027051378.1	-	384	IkBa-like_cnidaria	-	374	5.4e-72	236.3	4.4	1	1	6.7e-72	7.2e-72	235.9	4.4	41	366	48	370	21	378	0.75	-
XP_027051450.1	-	384	IkBa-like_cnidaria	-	374	5.4e-72	236.3	4.4	1	1	6.7e-72	7.2e-72	235.9	4.4	41	366	48	370	21	378	0.75	-
CALNXJ010000041.1_IkB-like-2_cnidaria_209c0d6c	-	371	IkBa-like_cnidaria	-	374	7e-72	235.9	5.3	1	1	7.9e-72	8.5e-72	235.6	5.3	66	364	84	371	21	371	0.74	-
XP_029214164.1	-	355	IkBa-like_cnidaria	-	374	8.5e-72	235.6	5.9	1	1	1e-71	1.1e-71	235.3	5.9	45	370	32	345	6	349	0.78	-
XP_067031528.1	-	355	IkBa-like_cnidaria	-	374	8.6e-72	235.6	6.3	1	1	1.1e-71	1.2e-71	235.2	6.3	47	370	34	345	5	349	0.76	-
KAK2566508.1	-	355	IkBa-like_cnidaria	-	374	1e-71	235.4	5.7	1	1	1.3e-71	1.4e-71	235.0	5.7	68	370	56	345	6	349	0.77	-
CAB4012946.1	-	400	IkBa-like_cnidaria	-	374	1e-71	235.4	12.7	1	1	1.9e-71	2e-71	234.4	12.7	52	358	33	349	9	367	0.78	-
CAB4007512.1	-	407	IkBa-like_cnidaria	-	374	1.2e-71	235.2	12.8	1	1	1.9e-71	2.1e-71	234.4	12.8	32	358	35	356	11	374	0.78	-
CAH3027367.1	-	246	IkBa-like_cnidaria	-	374	1.4e-71	234.9	1.3	1	1	1.8e-71	1.9e-71	234.5	1.3	127	367	3	233	2	240	0.94	-
XP_058956196.1	-	384	IkBa-like_cnidaria	-	374	1.6e-71	234.7	5.4	1	1	1.9e-71	2.1e-71	234.4	5.4	44	366	51	370	22	378	0.77	-
XP_029214164.2	-	355	IkBa-like_cnidaria	-	374	2.1e-71	234.3	5.9	1	1	2.6e-71	2.8e-71	233.9	5.9	45	370	32	345	6	349	0.78	-
XP_022801432.1	-	389	IkBa-like_cnidaria	-	374	4e-71	233.4	3.2	1	1	4.9e-71	5.3e-71	233.0	3.2	97	366	119	375	64	383	0.84	-
XP_022801433.1	-	389	IkBa-like_cnidaria	-	374	4e-71	233.4	3.2	1	1	4.9e-71	5.3e-71	233.0	3.2	97	366	119	375	64	383	0.84	-
XP_058956196.2	-	388	IkBa-like_cnidaria	-	374	4.2e-71	233.4	6.1	1	1	5e-71	5.4e-71	233.0	6.1	65	366	89	374	25	382	0.76	-
XP_015766406.1	-	835	IkBa-like_cnidaria	-	374	1.5e-70	231.6	1.4	1	2	1.4e-70	1.5e-70	231.6	1.4	134	366	434	657	419	663	0.92	-
XP_015766406.1	-	835	IkBa-like_cnidaria	-	374	1.5e-70	231.6	1.4	2	2	7.1	7.7	-1.2	0.2	39	81	768	820	737	834	0.50	-
CAH3198638.1	-	410	IkBa-like_cnidaria	-	374	2e-69	227.9	2.9	1	1	7.8e-69	8.5e-69	225.8	2.9	126	343	202	405	46	409	0.83	-
BLFE01004004.1_IkB-like-2_cnidaria_bb7b20e5	-	368	IkBa-like_cnidaria	-	374	2.1e-69	227.8	9.5	1	1	3.7e-69	4e-69	226.9	9.5	113	366	121	364	8	367	0.86	-
XP_046853943.1	-	364	IkBa-like_cnidaria	-	374	2.7e-69	227.4	3.1	1	1	3.5e-69	3.8e-69	226.9	3.1	122	356	110	340	10	357	0.81	-
XP_046853944.1	-	364	IkBa-like_cnidaria	-	374	2.7e-69	227.4	3.1	1	1	3.5e-69	3.8e-69	226.9	3.1	122	356	110	340	10	357	0.81	-
XP_073256375.1	-	447	IkBa-like_cnidaria	-	374	2.9e-69	227.3	3.3	1	1	1.1e-68	1.2e-68	225.3	3.3	126	344	202	406	46	413	0.84	-
BLEZ01000629.1_IkB-like-2_cnidaria_0572989b	-	366	IkBa-like_cnidaria	-	374	3.4e-69	227.1	9.9	1	1	5.8e-69	6.3e-69	226.2	9.9	110	365	118	363	3	365	0.79	-
CAH3197536.1	-	416	IkBa-like_cnidaria	-	374	4.3e-69	226.8	0.1	1	1	3.9e-69	4.3e-69	226.8	0.1	129	343	211	411	198	415	0.93	-
OZ116704.1_IkB-like-1_cnidaria_ac0dd393	-	419	IkBa-like_cnidaria	-	374	8.1e-69	225.8	2.0	1	1	1.9e-68	2.1e-68	224.5	2.0	129	338	209	404	197	410	0.94	-
BLAZ01001464.1_IkB-like-2_cnidaria_6fa67b39	-	362	IkBa-like_cnidaria	-	374	1e-68	225.5	9.7	1	1	1.7e-68	1.8e-68	224.7	9.7	111	364	119	362	3	362	0.80	-
XP_020903771.1	-	383	IkBa-like_cnidaria	-	374	1.6e-68	224.9	12.1	1	1	3e-68	3.3e-68	223.9	12.1	36	363	19	352	6	364	0.72	-
CM106375.1_IkB-like-1_cnidaria_a32257ab	-	412	IkBa-like_cnidaria	-	374	2e-68	224.6	1.9	1	1	6.2e-68	6.7e-68	222.8	1.9	129	346	203	406	192	411	0.94	-
XP_020614060.1	-	431	IkBa-like_cnidaria	-	374	2.1e-68	224.5	2.1	1	1	5.8e-68	6.2e-68	222.9	2.1	129	338	199	394	186	401	0.94	-
CAB4029555.1	-	334	IkBa-like_cnidaria	-	374	3e-68	224.0	1.9	1	1	3.4e-68	3.7e-68	223.7	1.9	107	357	64	314	14	331	0.81	-
KAJ7378236.1	-	269	IkBa-like_cnidaria	-	374	3.5e-68	223.7	2.8	1	1	1e-67	1.1e-67	222.1	2.8	129	346	32	235	21	254	0.93	-
XP_022801431.1	-	443	IkBa-like_cnidaria	-	374	4e-68	223.6	0.8	1	1	8e-68	8.6e-68	222.5	0.9	129	345	207	409	190	423	0.94	-
XP_001626962.2	-	530	IkBa-like_cnidaria	-	374	8.3e-68	222.5	5.3	1	1	7.7e-68	8.3e-68	222.5	5.3	74	356	228	499	137	515	0.77	-
CALNXJ010000041.1_IkB-like-1_cnidaria_d9883b6d	-	417	IkBa-like_cnidaria	-	374	8.8e-68	222.4	0.7	1	1	1.6e-67	1.7e-67	221.5	0.7	129	345	207	409	191	413	0.95	-
XP_058956197.1	-	443	IkBa-like_cnidaria	-	374	1.9e-67	221.3	0.8	1	1	3.3e-67	3.6e-67	220.4	0.8	129	345	207	409	189	423	0.95	-
XP_046853941.1	-	399	IkBa-like_cnidaria	-	374	2.1e-67	221.2	7.5	1	1	2.4e-67	2.6e-67	220.9	7.5	126	361	149	382	62	394	0.83	-
MU826368.1_IkB-like-1_cnidaria_d06fa176	-	406	IkBa-like_cnidaria	-	374	2.1e-67	221.2	2.8	1	1	5.8e-67	6.2e-67	219.6	2.8	129	345	200	402	189	405	0.94	-
JAJLRJ010000010.1_IkB-like-1_cnidaria_49902b19	-	423	IkBa-like_cnidaria	-	374	3.1e-67	220.7	0.4	1	1	6.3e-67	6.8e-67	219.5	0.4	129	339	208	404	196	409	0.95	-
XP_028400154.1	-	408	IkBa-like_cnidaria	-	374	3.9e-67	220.3	8.4	1	1	6.4e-67	6.9e-67	219.5	8.4	108	360	140	388	43	403	0.76	-
CAB4029556.1	-	428	IkBa-like_cnidaria	-	374	4.1e-67	220.2	5.0	1	2	2.9	3.1	0.1	4.7	49	123	9	84	2	116	0.70	-
CAB4029556.1	-	428	IkBa-like_cnidaria	-	374	4.1e-67	220.2	5.0	2	2	3.8e-67	4.1e-67	220.2	5.0	110	357	161	408	115	425	0.78	-
XP_027052644.1	-	443	IkBa-like_cnidaria	-	374	5.2e-67	219.9	1.0	1	1	9.3e-67	1e-66	218.9	1.0	129	345	207	409	189	422	0.95	-
XP_046853942.1	-	386	IkBa-like_cnidaria	-	374	5.8e-67	219.7	8.3	1	1	6.6e-67	7.2e-67	219.4	8.3	126	360	149	381	62	385	0.84	-
XP_068687147.1	-	348	IkBa-like_cnidaria	-	374	1.5e-66	218.4	5.6	1	2	1e-39	1.1e-39	129.9	2.5	19	223	7	212	2	231	0.74	-
XP_068687147.1	-	348	IkBa-like_cnidaria	-	374	1.5e-66	218.4	5.6	2	2	1.8e-27	1.9e-27	89.7	0.1	276	369	245	337	228	342	0.92	-
MU826368.1_IkB-like-1_cnidaria_06294bfc	-	406	IkBa-like_cnidaria	-	374	2.2e-66	217.8	3.0	1	1	6e-66	6.5e-66	216.3	3.0	129	345	200	402	189	405	0.94	-
XP_068731939.1	-	354	IkBa-like_cnidaria	-	374	4.3e-66	216.9	4.6	1	2	3.6e-39	3.9e-39	128.1	1.8	19	223	7	218	2	236	0.68	-
XP_068731939.1	-	354	IkBa-like_cnidaria	-	374	4.3e-66	216.9	4.6	2	2	1.9e-27	2.1e-27	89.6	0.1	276	369	251	343	236	348	0.93	-
XP_020904317.1	-	435	IkBa-like_cnidaria	-	374	7.4e-66	216.1	5.3	1	1	6.8e-66	7.4e-66	216.1	5.3	127	366	206	433	117	435	0.89	-
BLEZ01000629.1_IkB-like-1_cnidaria_01b137d4	-	393	IkBa-like_cnidaria	-	374	1.7e-65	214.9	0.1	1	1	3.4e-65	3.7e-65	213.8	0.0	126	338	181	379	166	385	0.91	-
BLAZ01001464.1_IkB-like-1_cnidaria_4841c60e	-	393	IkBa-like_cnidaria	-	374	2e-65	214.7	0.1	1	1	3.7e-65	4e-65	213.7	0.1	129	338	185	380	172	387	0.93	-
XP_031569757.1	-	418	IkBa-like_cnidaria	-	374	2.2e-65	214.5	1.1	1	1	5.2e-65	5.6e-65	213.2	0.7	129	340	192	391	180	406	0.93	-
XP_029214161.2	-	423	IkBa-like_cnidaria	-	374	2.3e-65	214.5	0.1	1	1	4.3e-65	4.7e-65	213.5	0.1	116	338	170	377	152	387	0.91	-
BLFE01004004.1_IkB-like-1_cnidaria_d30b3adf	-	394	IkBa-like_cnidaria	-	374	3.6e-65	213.8	0.0	1	1	6e-65	6.5e-65	213.0	0.0	116	338	173	380	131	386	0.92	-
XP_067039091.1	-	423	IkBa-like_cnidaria	-	374	4.2e-65	213.6	0.1	1	1	7.4e-65	8e-65	212.7	0.1	129	338	182	377	171	388	0.93	-
NW_015441482.1_IkB-like-1_cnidaria_9cc761db	-	395	IkBa-like_cnidaria	-	374	4.6e-65	213.5	0.2	1	1	8.3e-65	8.9e-65	212.5	0.2	129	338	186	381	174	391	0.93	-
XP_029214161.1	-	423	IkBa-like_cnidaria	-	374	4.9e-65	213.4	0.0	1	1	1e-64	1.1e-64	212.2	0.0	126	338	179	377	164	383	0.91	-
XP_068687143.1	-	419	IkBa-like_cnidaria	-	374	3.6e-64	210.5	0.8	1	1	9.8e-64	1.1e-63	209.0	0.8	68	338	116	378	30	390	0.73	-
XP_068733763.1	-	419	IkBa-like_cnidaria	-	374	4.8e-64	210.1	0.5	1	1	1.3e-63	1.4e-63	208.6	0.5	93	338	146	378	30	389	0.78	-
KAK2566512.1	-	423	IkBa-like_cnidaria	-	374	1e-63	209.0	0.1	1	1	1.9e-63	2.1e-63	208.1	0.1	129	338	182	377	171	388	0.93	-
RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	-	403	IkBa-like_cnidaria	-	374	2.7e-63	207.7	0.1	1	1	2.5e-63	2.7e-63	207.7	0.1	129	338	195	390	184	400	0.94	-
MPSW01000736.1_IkB-like-1_cnidaria_3ae602e1	-	419	IkBa-like_cnidaria	-	374	6.9e-62	203.0	2.0	1	1	1.7e-61	1.8e-61	201.7	2.0	138	338	218	404	215	410	0.94	-
XP_032230483.2	-	384	IkBa-like_cnidaria	-	374	7.9e-62	202.8	4.1	1	1	3.9e-61	4.3e-61	200.4	4.1	35	346	86	381	59	383	0.80	-
XP_032230484.1	-	383	IkBa-like_cnidaria	-	374	1.5e-61	201.9	4.7	1	1	7.2e-61	7.8e-61	199.6	4.7	35	346	86	380	53	382	0.79	-
XP_032230483.1	-	384	IkBa-like_cnidaria	-	374	1.7e-61	201.7	4.8	1	1	7.8e-61	8.5e-61	199.4	4.8	35	346	86	381	51	383	0.79	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	IkBa-like_cnidaria	-	374	3.3e-57	187.6	1.1	1	1	7.3e-57	7.9e-57	186.4	1.1	101	305	483	676	443	682	0.89	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	IkBa-like_cnidaria	-	374	6.3e-57	186.7	1.9	1	1	1.4e-56	1.5e-56	185.5	1.9	101	305	479	672	445	678	0.90	-
XP_046852093.1	-	464	IkBa-like_cnidaria	-	374	2.2e-56	184.9	0.5	1	1	4.1e-56	4.4e-56	183.9	0.5	90	335	152	382	133	393	0.83	-
XP_046852094.1	-	464	IkBa-like_cnidaria	-	374	2.2e-56	184.9	0.5	1	1	4.1e-56	4.4e-56	183.9	0.5	90	335	152	382	133	393	0.83	-
XP_046852095.1	-	464	IkBa-like_cnidaria	-	374	2.2e-56	184.9	0.5	1	1	4.1e-56	4.4e-56	183.9	0.5	90	335	152	382	133	393	0.83	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkBa-like_cnidaria	-	374	5.4e-55	180.3	12.5	1	3	8.5e-41	9.2e-41	133.5	1.2	106	225	484	603	470	616	0.91	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkBa-like_cnidaria	-	374	5.4e-55	180.3	12.5	2	3	3.8e-16	4.1e-16	52.4	0.4	305	366	672	733	668	740	0.92	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkBa-like_cnidaria	-	374	5.4e-55	180.3	12.5	3	3	1.7	1.8	0.9	0.3	31	98	834	902	812	910	0.51	-
XP_028404342.1	-	452	IkBa-like_cnidaria	-	374	1.1e-53	176.0	10.2	1	1	2.8e-53	3.1e-53	174.6	10.2	108	340	163	383	126	413	0.81	-
XP_028404349.1	-	451	IkBa-like_cnidaria	-	374	1.5e-53	175.6	10.7	1	1	4.8e-53	5.2e-53	173.8	10.7	112	340	166	382	126	404	0.81	-
CAB3997549.1	-	458	IkBa-like_cnidaria	-	374	1.9e-52	172.0	6.4	1	1	4.5e-52	4.9e-52	170.6	6.5	90	339	147	383	122	387	0.82	-
XP_068687149.1	-	267	IkBa-like_cnidaria	-	374	7.3e-45	147.0	3.1	1	1	9.2e-45	1e-44	146.6	3.1	19	278	7	260	2	263	0.76	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	IkBa-like_cnidaria	-	374	4.1e-39	128.1	1.5	1	2	5.6e-39	6.1e-39	127.5	0.1	172	309	551	677	544	683	0.94	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	IkBa-like_cnidaria	-	374	4.1e-39	128.1	1.5	2	2	9.1	9.8	-1.5	0.2	40	82	846	898	822	911	0.47	-
CAH3117715.1	-	917	p105-like_cnidaria	-	910	0	1827.9	0.4	1	1	0	0	1827.7	0.4	1	910	1	917	1	917	0.99	-
XP_058970121.1	-	919	p105-like_cnidaria	-	910	0	1824.9	0.3	1	1	0	0	1824.8	0.3	1	910	1	919	1	919	0.99	-
XP_029186950.1	-	904	p105-like_cnidaria	-	910	0	1823.0	0.0	1	1	0	0	1822.9	0.0	1	910	1	904	1	904	1.00	-
XP_027038010.1	-	926	p105-like_cnidaria	-	910	0	1821.5	0.3	1	1	0	0	1821.3	0.3	1	910	1	926	1	926	0.99	-
XP_067053651.1	-	904	p105-like_cnidaria	-	910	0	1819.8	0.0	1	1	0	0	1819.7	0.0	1	910	1	904	1	904	1.00	-
XP_029186950.2	-	904	p105-like_cnidaria	-	910	0	1819.5	0.0	1	1	0	0	1819.3	0.0	1	910	1	904	1	904	1.00	-
XP_022789210.1	-	916	p105-like_cnidaria	-	910	0	1811.9	0.2	1	1	0	0	1811.7	0.2	1	910	1	916	1	916	0.99	-
XP_022789211.1	-	916	p105-like_cnidaria	-	910	0	1811.9	0.2	1	1	0	0	1811.7	0.2	1	910	1	916	1	916	0.99	-
CAH3186488.1	-	910	p105-like_cnidaria	-	910	0	1808.1	0.0	1	1	0	0	1807.9	0.0	1	910	1	910	1	910	0.99	-
XP_073234456.1	-	909	p105-like_cnidaria	-	910	0	1806.3	0.0	1	1	0	0	1806.2	0.0	1	910	1	909	1	909	0.99	-
CAH3136379.1	-	910	p105-like_cnidaria	-	910	0	1804.6	0.0	1	1	0	0	1804.5	0.0	1	910	1	910	1	910	0.99	-
XP_068721954.1	-	925	p105-like_cnidaria	-	910	0	1787.6	0.1	1	1	0	0	1787.4	0.1	1	910	6	925	6	925	0.98	-
XP_068704788.1	-	925	p105-like_cnidaria	-	910	0	1785.3	0.1	1	1	0	0	1785.1	0.1	1	910	6	925	6	925	0.98	-
CALNXJ010000016.1_p105-like_cnidaria_b4389a93	-	916	p105-like_cnidaria	-	910	0	1775.3	0.4	1	1	0	0	1775.2	0.4	1	910	1	916	1	916	0.99	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	p105-like_cnidaria	-	910	0	1771.5	0.4	1	1	0	0	1771.4	0.4	1	910	1	915	1	915	0.99	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	p105-like_cnidaria	-	910	0	1770.1	0.0	1	1	0	0	1769.9	0.0	1	910	1	912	1	912	0.99	-
BLFE01006569.1_p105-like_cnidaria_aa59d0aa	-	913	p105-like_cnidaria	-	910	0	1768.6	0.0	1	1	0	0	1768.5	0.0	1	910	1	913	1	913	0.99	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	p105-like_cnidaria	-	910	0	1767.4	0.0	1	1	0	0	1767.3	0.0	1	910	1	912	1	912	0.99	-
OZ116707.1_p105-like_cnidaria_9f32f0b0	-	918	p105-like_cnidaria	-	910	0	1755.6	0.2	1	1	0	0	1755.4	0.2	1	910	1	918	1	918	0.99	-
CAH3027709.1	-	912	p105-like_cnidaria	-	910	0	1713.5	0.0	1	1	0	0	1713.3	0.0	1	910	1	912	1	912	0.98	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	p105-like_cnidaria	-	910	0	1700.4	0.4	1	1	0	0	1700.2	0.4	1	910	1	919	1	919	0.98	-
JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	-	904	p105-like_cnidaria	-	910	0	1677.4	0.1	1	1	0	0	1677.3	0.1	1	910	1	904	1	904	0.98	-
XP_015766406.1	-	835	p105-like_cnidaria	-	910	0	1609.4	4.2	1	2	8.5e-262	8.5e-262	864.3	0.2	1	441	1	433	1	437	0.98	-
XP_015766406.1	-	835	p105-like_cnidaria	-	910	0	1609.4	4.2	2	2	5.5e-227	5.5e-227	749.1	0.7	508	910	431	835	430	835	0.99	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	p105-like_cnidaria	-	910	0	1599.9	2.9	1	2	0	0	1241.7	0.0	1	620	1	619	1	624	0.99	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	p105-like_cnidaria	-	910	0	1599.9	2.9	2	2	8.9e-109	8.9e-109	357.9	1.3	673	910	672	910	667	910	0.99	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	p105-like_cnidaria	-	910	0	1573.1	1.4	1	2	0	0	1371.9	0.1	1	674	1	677	1	682	0.99	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	p105-like_cnidaria	-	910	0	1573.1	1.4	2	2	3.3e-61	3.3e-61	200.5	0.1	755	910	758	918	748	918	0.95	-
XP_031565156.1	-	859	p105-like_cnidaria	-	910	0	1471.8	0.5	1	1	0	0	1467.7	0.5	2	906	1	858	1	859	0.98	-
XP_031565157.1	-	859	p105-like_cnidaria	-	910	0	1471.8	0.5	1	1	0	0	1467.7	0.5	2	906	1	858	1	859	0.98	-
XP_020916759.1	-	848	p105-like_cnidaria	-	910	0	1440.4	0.5	1	2	0	0	1414.1	0.1	2	752	1	751	1	765	0.98	-
XP_020916759.1	-	848	p105-like_cnidaria	-	910	0	1440.4	0.5	2	2	3.1e-08	3.1e-08	25.2	0.1	801	906	766	847	755	848	0.86	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	p105-like_cnidaria	-	910	0	1439.7	12.8	1	3	1.9e-242	1.9e-242	800.2	0.1	1	376	1	375	1	380	0.99	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	p105-like_cnidaria	-	910	0	1439.7	12.8	2	3	1.6e-134	1.6e-134	443.1	5.0	438	674	437	673	425	678	0.98	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	p105-like_cnidaria	-	910	0	1439.7	12.8	3	3	3.2e-61	3.2e-61	200.5	0.1	755	910	754	914	744	914	0.95	-
KAK3739735.1	-	837	p105-like_cnidaria	-	910	0	1400.8	0.0	1	1	0	0	1400.2	0.0	40	907	12	837	6	837	0.98	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	p105-like_cnidaria	-	910	0	1330.4	9.3	1	3	2.6e-261	2.6e-261	862.6	0.2	1	442	1	442	1	454	0.99	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	p105-like_cnidaria	-	910	0	1330.4	9.3	2	3	8.1e-78	8.1e-78	255.5	0.2	546	677	546	677	540	682	0.97	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	p105-like_cnidaria	-	910	0	1330.4	9.3	3	3	3.3e-66	3.3e-66	217.0	0.6	760	910	760	912	752	912	0.98	-
KAK2568458.1	-	445	p105-like_cnidaria	-	910	3.2e-284	938.5	0.2	1	1	3.6e-284	3.6e-284	938.3	0.2	1	442	1	441	1	445	0.99	-
CAH3186482.1	-	439	p105-like_cnidaria	-	910	1.3e-265	876.9	0.1	1	1	1.6e-265	1.6e-265	876.6	0.1	1	439	1	434	1	438	0.98	-
CAH3185197.1	-	444	p105-like_cnidaria	-	910	1.3e-258	853.7	0.2	1	1	1.6e-258	1.6e-258	853.5	0.2	1	439	1	436	1	442	0.95	-
NC_133202.1_p105-like_cnidaria_3c8e6130	-	436	p105-like_cnidaria	-	910	1.5e-255	843.6	0.2	1	1	1.7e-255	1.7e-255	843.4	0.2	1	427	1	424	1	436	0.95	-
CALNXK010000057.1_p105-like_cnidaria_3ac67995	-	457	p105-like_cnidaria	-	910	9.6e-221	728.4	0.0	1	1	1.1e-220	1.1e-220	728.2	0.0	1	462	1	456	1	457	0.98	-
XP_048580668.1	-	440	p105-like_cnidaria	-	910	2.6e-216	713.8	0.1	1	1	2.8e-216	2.8e-216	713.6	0.1	2	428	1	435	1	440	0.94	-
XP_048580669.1	-	440	p105-like_cnidaria	-	910	2.6e-216	713.8	0.1	1	1	2.8e-216	2.8e-216	713.6	0.1	2	428	1	435	1	440	0.94	-
XP_032228246.1	-	440	p105-like_cnidaria	-	910	5.9e-216	712.6	0.1	1	1	6.5e-216	6.5e-216	712.4	0.1	2	426	1	433	1	440	0.94	-
CM106374.1_p105-like_cnidaria_e0ab6510	-	355	p105-like_cnidaria	-	910	4.8e-190	626.8	0.3	1	1	5.4e-190	5.4e-190	626.7	0.3	53	411	2	355	1	355	0.95	-
XP_028414852.1	-	479	p105-like_cnidaria	-	910	4.1e-161	531.1	0.0	1	1	5.7e-161	5.7e-161	530.6	0.0	41	431	38	422	26	435	0.90	-
XP_028414684.1	-	479	p105-like_cnidaria	-	910	9.3e-161	529.9	0.0	1	1	1.3e-160	1.3e-160	529.5	0.0	41	426	38	418	26	435	0.90	-
XP_046859971.1	-	473	p105-like_cnidaria	-	910	1.5e-149	492.8	0.1	1	1	2.1e-149	2.1e-149	492.4	0.1	42	407	42	396	16	433	0.89	-
XP_065051077.1	-	431	p105-like_cnidaria	-	910	2.8e-115	379.4	0.2	1	1	3.4e-115	3.4e-115	379.1	0.2	33	397	16	381	4	424	0.90	-
OZ116701.1_IkBa-like_cnidaria_f420e57a	-	369	p105-like_cnidaria	-	910	1.9e-74	244.3	1.3	1	1	3.4e-74	3.4e-74	243.5	1.3	473	732	89	359	25	365	0.84	-
XP_020604255.1	-	368	p105-like_cnidaria	-	910	3.7e-74	243.4	0.8	1	1	7.3e-74	7.3e-74	242.4	0.8	472	734	89	362	29	366	0.84	-
XP_020604254.1	-	376	p105-like_cnidaria	-	910	5.4e-74	242.8	0.8	1	1	8.8e-74	8.8e-74	242.1	0.8	470	732	88	360	18	366	0.83	-
JARQWQ010000014.1_IkBa-like_cnidaria_9832f2a5	-	375	p105-like_cnidaria	-	910	6.2e-73	239.3	0.1	1	1	1e-72	1e-72	238.6	0.1	469	732	96	365	39	371	0.88	-
KAK2567480.1	-	367	p105-like_cnidaria	-	910	7.3e-73	239.1	0.1	1	1	1.1e-72	1.1e-72	238.5	0.1	469	733	96	366	32	367	0.88	-
BLAZ01000379.1_IkBa-like_cnidaria_d4087f07	-	375	p105-like_cnidaria	-	910	1.3e-72	238.3	0.0	1	1	2.2e-72	2.2e-72	237.5	0.0	485	732	107	365	75	371	0.93	-
BLEZ01003045.1_IkBa-like_cnidaria_dbd06efd	-	375	p105-like_cnidaria	-	910	1.3e-72	238.3	0.2	1	2	6.5	6.5	-2.3	0.0	846	879	44	79	22	105	0.68	-
BLEZ01003045.1_IkBa-like_cnidaria_dbd06efd	-	375	p105-like_cnidaria	-	910	1.3e-72	238.3	0.2	2	2	2.2e-72	2.2e-72	237.5	0.2	485	732	107	365	40	371	0.91	-
